,date,price,currency_name
7967,2018-02-06,152.11099243164062,GBP
7968,2018-02-07,152.98599243164062,GBP
7969,2018-02-08,151.53799438476562,GBP
7970,2018-02-09,151.23500061035156,GBP
7971,2018-02-12,150.39999389648438,GBP
7972,2018-02-13,150.5330047607422,GBP
7973,2018-02-14,149.60000610351562,GBP
7974,2018-02-15,149.3679962158203,GBP
7975,2018-02-16,149.6529998779297,GBP
7976,2018-02-19,149.07000732421875,GBP
7977,2018-02-20,149.2989959716797,GBP
7978,2018-02-21,150.3260040283203,GBP
7979,2018-02-22,149.5959930419922,GBP
7980,2018-02-23,149.0189971923828,GBP
7981,2018-02-26,149.55599975585938,GBP
7982,2018-02-27,149.52999877929688,GBP
7983,2018-02-28,149.38699340820312,GBP
7984,2018-03-01,146.66600036621094,GBP
7985,2018-03-02,146.23699951171875,GBP
7986,2018-03-05,145.59300231933594,GBP
7987,2018-03-06,147.13999938964844,GBP
7988,2018-03-07,146.6719970703125,GBP
7989,2018-03-08,147.63299560546875,GBP
7990,2018-03-09,146.8699951171875,GBP
7991,2018-03-12,148.09800720214844,GBP
7992,2018-03-13,147.77000427246094,GBP
7993,2018-03-14,148.74000549316406,GBP
7994,2018-03-15,148.30799865722656,GBP
7995,2018-03-16,148.16299438476562,GBP
7996,2018-03-19,147.76100158691406,GBP
7997,2018-03-20,148.6529998779297,GBP
7998,2018-03-21,149.07000732421875,GBP
7999,2018-03-22,149.82200622558594,GBP
8000,2018-03-23,148.1300048828125,GBP
8001,2018-03-26,148.33900451660156,GBP
8002,2018-03-27,150.2050018310547,GBP
8003,2018-03-28,149.49400329589844,GBP
8004,2018-03-29,150.36700439453125,GBP
8005,2018-03-30,149.3300018310547,GBP
8006,2018-04-02,149.23500061035156,GBP
8007,2018-04-03,148.5970001220703,GBP
8008,2018-04-04,149.7270050048828,GBP
8009,2018-04-05,150.41900634765625,GBP
8010,2018-04-06,149.9429931640625,GBP
8011,2018-04-09,150.72000122070312,GBP
8012,2018-04-10,150.87899780273438,GBP
8013,2018-04-11,151.88999938964844,GBP
8014,2018-04-12,151.55999755859375,GBP
8015,2018-04-13,152.64599609375,GBP
8016,2018-04-16,153.1219940185547,GBP
8017,2018-04-17,153.50999450683594,GBP
8018,2018-04-18,152.98199462890625,GBP
8019,2018-04-19,152.4199981689453,GBP
8020,2018-04-20,151.32000732421875,GBP
8021,2018-04-23,151.03599548339844,GBP
8022,2018-04-24,151.57699584960938,GBP
8023,2018-04-25,152.26600646972656,GBP
8024,2018-04-26,152.41700744628906,GBP
8025,2018-04-27,152.14300537109375,GBP
8026,2018-04-30,150.23300170898438,GBP
8027,2018-05-01,150.5760040283203,GBP
8028,2018-05-02,149.5489959716797,GBP
8029,2018-05-03,149.06199645996094,GBP
8030,2018-05-04,148.05999755859375,GBP
8031,2018-05-07,147.69500732421875,GBP
8032,2018-05-08,147.8179931640625,GBP
8033,2018-05-09,147.74000549316406,GBP
8034,2018-05-10,148.74000549316406,GBP
8035,2018-05-11,147.95599365234375,GBP
8036,2018-05-14,148.1529998779297,GBP
8037,2018-05-15,148.81199645996094,GBP
8038,2018-05-16,148.88499450683594,GBP
8039,2018-05-17,149.4739990234375,GBP
8040,2018-05-18,149.72999572753906,GBP
8041,2018-05-21,149.41000366210938,GBP
8042,2018-05-22,149.0500030517578,GBP
8043,2018-05-23,148.81100463867188,GBP
8044,2018-05-24,146.89100646972656,GBP
8045,2018-05-25,146.2830047607422,GBP
8046,2018-05-28,145.88400268554688,GBP
8047,2018-05-29,145.62899780273438,GBP
8048,2018-05-30,143.64599609375,GBP
8049,2018-05-31,144.3939971923828,GBP
8050,2018-06-01,144.51800537109375,GBP
8051,2018-06-04,146.35000610351562,GBP
8052,2018-06-05,146.4149932861328,GBP
8053,2018-06-06,147.27000427246094,GBP
8054,2018-06-07,147.79600524902344,GBP
8055,2018-06-08,147.16400146484375,GBP
8056,2018-06-11,146.7790069580078,GBP
8057,2018-06-12,147.61300659179688,GBP
8058,2018-06-13,147.697998046875,GBP
8059,2018-06-14,147.5,GBP
8060,2018-06-15,146.65899658203125,GBP
8061,2018-06-18,146.84300231933594,GBP
8062,2018-06-19,146.00900268554688,GBP
8063,2018-06-20,144.98699951171875,GBP
8064,2018-06-21,145.33999633789062,GBP
8065,2018-06-22,145.65199279785156,GBP
8066,2018-06-25,145.78700256347656,GBP
8067,2018-06-26,145.572998046875,GBP
8068,2018-06-27,145.55499267578125,GBP
8069,2018-06-28,144.60000610351562,GBP
8070,2018-06-29,144.44700622558594,GBP
8071,2018-07-02,146.21499633789062,GBP
8072,2018-07-03,145.7030029296875,GBP
8073,2018-07-04,145.66799926757812,GBP
8074,2018-07-05,146.18099975585938,GBP
8075,2018-07-06,146.1959991455078,GBP
8076,2018-07-09,146.80299377441406,GBP
8077,2018-07-10,147.05099487304688,GBP
8078,2018-07-11,146.90899658203125,GBP
8079,2018-07-12,147.85000610351562,GBP
8080,2018-07-13,148.4770050048828,GBP
8081,2018-07-16,148.64999389648438,GBP
8082,2018-07-17,148.7270050048828,GBP
8083,2018-07-18,148.0989990234375,GBP
8084,2018-07-19,147.49400329589844,GBP
8085,2018-07-20,146.3179931640625,GBP
8086,2018-07-23,145.99200439453125,GBP
8087,2018-07-24,146.03399658203125,GBP
8088,2018-07-25,146.27000427246094,GBP
8089,2018-07-26,146.29400634765625,GBP
8090,2018-07-27,145.68899536132812,GBP
8091,2018-07-30,145.447998046875,GBP
8092,2018-07-31,145.7790069580078,GBP
8093,2018-08-01,146.64999389648438,GBP
8094,2018-08-02,146.5050048828125,GBP
8095,2018-08-03,145.3800048828125,GBP
8096,2018-08-06,144.6269989013672,GBP
8097,2018-08-07,144.09100341796875,GBP
8098,2018-08-08,144.12100219726562,GBP
8099,2018-08-09,142.8000030517578,GBP
8100,2018-08-10,142.49099731445312,GBP
8101,2018-08-13,141.14300537109375,GBP
8102,2018-08-14,141.21800231933594,GBP
8103,2018-08-15,141.4720001220703,GBP
8104,2018-08-16,140.34800720214844,GBP
8105,2018-08-17,141.0800018310547,GBP
8106,2018-08-20,140.8000030517578,GBP
8107,2018-08-21,140.77200317382812,GBP
8108,2018-08-22,142.11000061035156,GBP
8109,2018-08-23,142.6909942626953,GBP
8110,2018-08-24,142.63699340820312,GBP
8111,2018-08-27,143.10000610351562,GBP
8112,2018-08-28,143.3249969482422,GBP
8113,2018-08-29,143.02499389648438,GBP
8114,2018-08-30,145.61500549316406,GBP
8115,2018-08-31,144.4080047607422,GBP
8116,2018-09-03,143.61700439453125,GBP
8117,2018-09-04,142.94700622558594,GBP
8118,2018-09-05,143.30499267578125,GBP
